district,district_alt,district_id,school,school_id,type_x,street,city,state,zip,gradespan,enrollment,hdphone,url,type_special,year,type_y,e_pct_me,e_pct_in_need_of_support,m_pct_me,m_pct_in_need_of_support,sc_pct_me,p17_sci1nm,sc_pct_in_need_of_support,len_str,e_pct_abc,e_pct_ab,e_pct_cd,e_pct_f,m_pct_abc,m_pct_ab,m_pct_cd,m_pct_f,sc_pct_abc,sc_pct_ab,sc_pct_cd,sc_pct_f,act_avg_english_score,act_avg_reading_score,act_avg_math_score,act_avg_science_score,act_avg_writing_score,act_avg_composite_score,pct_act,pct_college,pct_career,pct_cte,pct_wbl,pct_car_rdy,pct_met_prog,gpercent_overall,gpercent_race_w,gpercent_race_b,gpercent_race_h,gpercent_race_i,gpercent_race_a,dropout_rate_curr_yr,tchreturn3yr_avg_pct_curr_yr,tchadvdegree_pct_curr_yr,tchinexperienced_pct_curr_yr,tchsalary_avg_curr_yr,prime_instruct_time_curr_yr,gifted_pct_curr_yr,pct78hs_credit_curr_yr,princ_super_yrs_curr_yr,tech_pct_class_wireless_curr_yr,tech_oneto_one_curr_yr,retained_pct_curr_yr,chronic_absenteeism_rate_x,studentsin_poverty_pct_curr_yr,expendfor_instruct_pct_curr_yr,admin_salary_curr_yr,total_ppe_curr_yr,chronic_absenteeism_rate_y,n_total_di,n_total_el,par_child_feels_safe,par_tch_stop_bully,par_num_responses,tch_i_feel_safe,tch_rules_enforced,tch_num_responses,ocr_firearm_num,ocr_rape,ocr_sex_assault,ocr_robw_weapon,ocr_robw_firearm,ocr_rob_no_weapon,ocr_phys_attachw_weapon,ocr_phys_attackw_firearm,ocr_phys_attach_no_weapon,ocr_threat_phys_attachw_weapon,ocr_threat_phys_attackw_firearm,ocr_threat_phys_attach_no_weapon,ocr_in_school_suspension,ocr_out_of_school_suspension,ocr_expelled,ocr_arrests_referrals,ocr_bully_harass,ocr_violent_all,ocr_nonviolent_all,total_actively_enrolled_students,gender_female,gender_male,black_or_african_american,white,gender_missing,pupils_in_poverty,all_other_races,percent_female,percent_male,percent_gender_missing,percent_black_aa,percent_white,percent_all_other_races,lat,lon
Sumter Schools,Sumter 01,4301999,Lakewood High,4301043,H,350 Old Manning Road,Sumter,SC,29150,9-12,1065,803-506-2700,http://lhs.sumterschools.net/,,2020,H,,,,,,,,,,,,,,,,,,,,,12.7,14.8,15.0,15.7,4.8,14.7,,,,,,,62.5,78.571428571,71.428571429,81.578947368,93.333333333,,-1.0,2.3,78.3,65.4,0.0,51208.0,,10.8,,,,,6.6,36.2,79.1,36.2,,,,,,,,,,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,335.0,191.0,0.0,0.0,2.0,4.0,19.0,1018,515,503,578,363,0.0,,77,50.58939096267191,49.41060903732809,0.0,56.777996070726914,35.65815324165029,7.56385068762279,33.85582751660282,-80.35269925628295
Sumter Schools,Sumter 01,4301999,Lakewood High,4301043,H,350 Old Manning Road,Sumter,SC,29150,9-12,1065,803-506-2700,http://lhs.sumterschools.net/,,2021,H,,,,,,,,,,,,,,,,,,,,,13.2,15.7,15.3,16.3,5.2,15.2,3.5,18.5,24.8,7.1,2.0,20.1,,76.377952756,73.170731707,78.616352201,-1.0,-1.0,-1.0,2.2,81.9,63.8297872340426,5.3,52346.3076923077,,15.8,,,,,11.3,24.9,81.0,51.5,87575.0,,24.9,170.0,28.0,100.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1039,514,525,591,370,0.0,842.0,78,49.4706448508181,50.52935514918191,0.0,56.881616939364775,35.611164581328204,7.507218479307026,33.85582751660282,-80.35269925628295
Sumter Schools,Sumter 01,4301999,Chestnut Oaks Middle,4301044,M,1200 Oswego Road,Sumter,SC,29153,6-8,422,803-775-7272,coms.sumterschools.net,,2017,M,17.8,50.8,12.8,54.5,18.2,55.2,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42494.0,,14.0,10.859728507,1.0,,,0.6,,92.1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,178,186,307,26,,,31,48.9010989010989,51.098901098901095,,84.34065934065934,7.142857142857142,8.516483516483516,no_result,no_result
Sumter Schools,Sumter 01,4301999,Chestnut Oaks Middle,4301044,M,1200 Oswego Road,Sumter,SC,29153,6-8,422,803-775-7272,coms.sumterschools.net,,2018,M,15.4,51.2,10.1,53.6,17.8,,52.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,69.4,61.1,30.8,42681.0,85.7,15.4,9.8,2.0,100.0,90.0,0.0,29.4,91.86,,,,29.4,,,54.6,63.6,11.0,69.3,92.3,92.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,,,,,,0.0,17.0,363,166,197,313,24,0.0,,26,45.73002754820937,54.26997245179064,0.0,86.22589531680441,6.6115702479338845,7.162534435261708,no_result,no_result
Sumter Schools,Sumter 01,4301999,Chestnut Oaks Middle,4301044,M,1200 Oswego Road,Sumter,SC,29153,6-8,422,803-775-7272,coms.sumterschools.net,,2019,M,18.4,49.1,11.8,56.0,24.8,,48.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,67.0,68.2,10.0,48426.0,81.4,11.5,12.2,3.0,100.0,100.0,0.5,25.1,93.38,,91716.0,10532.0,,,,80.0,76.69999999999999,30.0,58.39999999999999,95.8,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,24.0,137.0,212.0,0.0,0.0,6.0,1.0,28.0,390,161,229,335,30,0.0,,25,41.28205128205128,58.71794871794872,0.0,85.8974358974359,7.6923076923076925,6.41025641025641,no_result,no_result
Sumter Schools,Sumter 01,4301999,Chestnut Oaks Middle,4301044,M,1200 Oswego Road,Sumter,SC,29153,6-8,422,803-775-7272,coms.sumterschools.net,,2021,M,17.6,54.3,3.0,68.7,16.9,,51.9,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,68.1818181818182,25.0,46711.35,,12.8,11.4,5.0,100.0,100.0,0.0,20.0,92.9,49.0,87575.0,,20.0,96.0,23.0,66.7,88.9,9.0,90.9,77.3,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,43.0,0.0,0.0,0.0,0.0,1.0,401,201,200,338,24,0.0,370.0,39,50.12468827930174,49.87531172069826,0.0,84.28927680798004,5.985037406483791,9.72568578553616,no_result,no_result
Sumter Schools,Sumter 01,4301999,Chestnut Oaks Middle,4301044,M,1200 Oswego Road,Sumter,SC,29153,6-8,422,803-775-7272,coms.sumterschools.net,,2020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,,,,,,,77.9,65.2,22.2,48307.0,,12.9,11.3,4.0,100.0,100.0,0.2,27.4,95.9,70.2,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,132.0,170.0,0.0,5.0,0.0,0.0,10.0,411,187,224,349,34,0.0,,28,45.49878345498784,54.50121654501216,0.0,84.91484184914842,8.27250608272506,6.81265206812652,no_result,no_result
Union County Schools,Union 01,4401999,Sims Middle School,4401004,M,2200 Whitmire Hwy.,Union,SC,29379,6-8,706,864-429-1755,unionsms.ss8.sharpschool.com,,2017,M,26.4,39.2,24.8,39.5,39.1,36.4,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47999.0,,11.2,89.677419355,1.0,,,2.9,,77.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,325,329,289,353,,,12,49.69418960244648,50.30581039755352,,44.18960244648318,53.97553516819572,1.834862385321101,34.679782,-81.599625
Union County Schools,Union 01,4401999,Sims Middle School,4401004,M,2200 Whitmire Hwy.,Union,SC,29379,6-8,706,864-429-1755,unionsms.ss8.sharpschool.com,,2018,M,29.0,37.8,30.2,38.4,42.5,,28.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,82.2,65.3,27.0,48157.0,86.0,11.5,16.7,2.0,100.0,50.0,0.4,38.2,77.6,,,,38.2,,,83.3,59.5,79.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,0.0,12.0,683,331,352,273,348,0.0,,62,48.46266471449488,51.53733528550512,0.0,39.97071742313324,50.95168374816984,9.077598828696926,34.679782,-81.599625
Union County Schools,Union 01,4401999,Sims Middle School,4401004,M,2200 Whitmire Hwy.,Union,SC,29379,6-8,706,864-429-1755,unionsms.ss8.sharpschool.com,,2019,M,29.6,35.3,27.2,37.1,34.1,,41.1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,78.5,63.3,4.5,49199.0,87.8,13.1,28.0,1.0,100.0,100.0,0.7,20.9,75.79,,83943.0,9061.0,,,,84.20000000000002,59.7,82.0,64.30000000000001,96.5,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,228.0,197.0,6.0,6.0,6.0,0.0,25.0,726,362,364,281,370,0.0,,75,49.862258953168045,50.13774104683195,0.0,38.705234159779614,50.964187327823694,10.330578512396697,34.679782,-81.599625
Union County Schools,Union 01,4401999,Sims Middle School,4401004,M,2200 Whitmire Hwy.,Union,SC,29379,6-8,706,864-429-1755,unionsms.ss8.sharpschool.com,,2021,M,25.6,41.3,14.1,50.6,30.7,,55.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9,53.0612244897959,4.8,54061.2888888889,,9.8,15.0,3.0,100.0,100.0,0.3,19.2,81.4,69.0,87028.0,,19.2,146.0,9.0,60.0,33.3,15.0,91.5,61.7,61.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,149.0,163.0,0.0,2.0,6.0,0.0,9.0,691,324,367,276,330,0.0,561.0,85,46.888567293777136,53.111432706222864,0.0,39.94211287988423,47.756874095513744,12.301013024602025,34.679782,-81.599625
Union County Schools,Union 01,4401999,Sims Middle School,4401004,M,2200 Whitmire Hwy.,Union,SC,29379,6-8,706,864-429-1755,unionsms.ss8.sharpschool.com,,2020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,,,,,,,,78.6,54.9,9.1,52054.0,,10.1,13.2,2.0,100.0,100.0,1.5,17.0,77.9,68.3,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,191.0,210.0,1.0,3.0,8.0,2.0,12.0,756,371,385,300,359,0.0,,97,49.07407407407408,50.92592592592593,0.0,39.68253968253968,47.48677248677249,12.83068783068783,34.679782,-81.599625
Union County Schools,Union 01,4401999,Union County High School,4401005,H,"1163 Lakeside Drive, Union, South Carolina, United States of America","Union, South Carolina, 29379",SC,29379,9-12,1054,864-429-1750,http://unionuchs.ss8.sharpschool.com/,,2018,H,,,,,,,,,40.0,19.6,35.6,44.7,45.0,22.4,42.4,35.3,45.8,32.099999999999994,33.4,39.5,15.2,16.1,16.1,16.7,6.6,16.1,17.2,27.9,55.4,5.2,1.7,51.1,,76.0,70.0,85.123966942,-1.0,-1.0,-1.0,2.4,77.3,45.3,17.9,45269.0,86.2,3.7,,2.0,100.0,50.0,3.1,13.6,67.45,,,,13.6,,,72.0,44.0,49.0,100.0,92.1,92.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,,,,,,0.0,11.0,1034,505,529,415,575,0.0,,44,48.8394584139265,51.16054158607351,0.0,40.135396518375245,55.60928433268859,4.25531914893617,no_result,no_result
Union County Schools,Union 01,4401999,Union County High School,4401005,H,"1163 Lakeside Drive, Union, South Carolina, United States of America","Union, South Carolina, 29379",SC,29379,9-12,1054,864-429-1750,http://unionuchs.ss8.sharpschool.com/,,2019,H,,,,,,,,,43.1,22.8,37.2,40.0,44.5,20.700000000000003,43.1,36.2,45.5,29.3,35.5,41.7,,,,,,,12.3,42.9,60.4,8.0,7.5,54.7,,74.827586207,71.604938272,78.861788618,-1.0,-1.0,-1.0,6.7,77.6,40.4,5.9,45356.0,84.8,22.9,,3.0,100.0,100.0,3.1,26.7,67.4,,83943.0,8977.0,,,,82.60000000000001,58.7,47.0,96.0,100.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,347.0,290.0,6.0,0.0,4.0,1.0,19.0,1037,514,523,388,591,0.0,,57,49.56605593056895,50.43394406943105,0.0,37.41562198649952,56.99132111861138,5.49662487945998,no_result,no_result
Union County Schools,Union 01,4401999,Union County High School,4401005,H,"1163 Lakeside Drive, Union, South Carolina, United States of America","Union, South Carolina, 29379",SC,29379,9-12,1054,864-429-1750,http://unionuchs.ss8.sharpschool.com/,,2019,H,,,,,,,,,43.1,22.8,37.2,40.0,44.5,20.700000000000003,43.1,36.2,45.5,29.3,35.5,41.7,,,,,,,12.3,42.9,60.4,8.0,7.5,54.7,,74.827586207,71.604938272,78.861788618,-1.0,-1.0,-1.0,6.7,77.6,40.4,5.9,45356.0,84.8,22.9,,3.0,100.0,100.0,3.1,26.7,67.4,,83943.0,8977.0,,,,82.60000000000001,58.7,47.0,96.0,100.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,347.0,290.0,6.0,0.0,4.0,1.0,19.0,1037,514,523,388,591,0.0,,57,49.56605593056895,50.43394406943105,0.0,37.41562198649952,56.99132111861138,5.49662487945998,no_result,no_result
Union County Schools,Union 01,4401999,Union County High School,4401005,H,"1163 Lakeside Drive, Union, South Carolina, United States of America","Union, South Carolina, 29379",SC,29379,9-12,1054,864-429-1750,http://unionuchs.ss8.sharpschool.com/,,2017,H,,,,,,,,,,,,,,,,,,,,,15.1,16.0,16.0,16.7,5.6,16.1,17.3,,,,,,,75.649350649,76.470588235,76.068376068,-1.0,-1.0,-1.0,4.0,,,,45963.0,,14.9,-1.0,1.0,,,2.5,,64.2,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072,525,547,451,602,,,19,48.973880597014926,51.026119402985074,,42.07089552238806,56.156716417910445,1.7723880597014925,no_result,no_result
Union County Schools,Union 01,4401999,Union County High School,4401005,H,"1163 Lakeside Drive, Union, South Carolina, United States of America","Union, South Carolina, 29379",SC,29379,9-12,1054,864-429-1750,http://unionuchs.ss8.sharpschool.com/,,2020,H,,,,,,,,,,,,,,,,,,,,,15.0,16.7,16.1,17.6,5.6,16.4,,,,,,,62.3,76.721311475,76.966292135,76.271186441,-1.0,-1.0,,3.8,81.0,49.1,8.3,50260.0,,8.8,,1.0,100.0,100.0,3.6,19.0,70.0,63.7,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,269.0,191.0,2.0,0.0,0.0,1.0,17.0,1027,525,502,374,585,0.0,,68,51.11976630963972,48.88023369036028,0.0,36.41674780915288,56.9620253164557,6.621226874391431,no_result,no_result
Union County Schools,Union 01,4401999,Union County High School,4401005,H,"1163 Lakeside Drive, Union, South Carolina, United States of America","Union, South Carolina, 29379",SC,29379,9-12,1054,864-429-1750,http://unionuchs.ss8.sharpschool.com/,,2021,H,,,,,,,,,,,,,,,,,,,,,15.7,17.5,16.3,17.6,5.8,16.9,3.1,20.8,43.8,23.3,4.2,35.4,,70.833333333,65.454545455,78.151260504,-1.0,-1.0,-1.0,4.6,79.2,51.0204081632653,19.0,54682.152173913,,7.5,,1.0,100.0,100.0,3.0,22.1,71.5,64.5,87028.0,,22.1,129.0,12.0,82.7,50.0,58.0,100.0,95.4,95.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,141.0,137.0,2.0,2.0,0.0,2.0,3.0,995,502,493,381,534,0.0,708.0,80,50.45226130653266,49.54773869346734,0.0,38.29145728643216,53.66834170854271,8.040201005025125,no_result,no_result
Union County Schools,Union 01,4401999,Buffalo Elementary School,4401007,E,733 Main Street,Buffalo,SC,29321,PK-5,515,864-427-1730,http://unionbes.ss8.sharpschool.com/,,2017,E,25.9,40.5,32.4,31.9,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48289.0,,2.9,,0.0,,,0.0,,90.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601,276,325,287,304,,,10,45.92346089850249,54.0765391014975,,47.75374376039934,50.58236272878536,1.6638935108153077,34.724462349999996,-81.6559221375488
Union County Schools,Union 01,4401999,Buffalo Elementary School,4401007,E,733 Main Street,Buffalo,SC,29321,PK-5,515,864-427-1730,http://unionbes.ss8.sharpschool.com/,,2018,E,26.7,35.9,37.4,30.5,38.6,,30.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,65.8,13.0,48071.0,91.9,7.3,,1.0,100.0,0.0,0.2,37.9,90.57,,,,37.9,,,82.4,76.4,50.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,,,,,,0.0,33.0,575,257,318,208,301,0.0,,66,44.69565217391304,55.30434782608695,0.0,36.173913043478265,52.34782608695652,11.478260869565217,34.724462349999996,-81.6559221375488
Union County Schools,Union 01,4401999,Buffalo Elementary School,4401007,E,733 Main Street,Buffalo,SC,29321,PK-5,515,864-427-1730,http://unionbes.ss8.sharpschool.com/,,2019,E,31.8,44.4,36.8,33.7,48.9,,30.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,78.3,62.2,10.0,49013.0,91.5,5.3,,2.5,100.0,0.0,0.0,4.5,89.32,,83943.0,8961.0,,,,85.9,75.4,66.0,96.9,100.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,123.0,0.0,0.0,1.0,0.0,22.0,573,253,320,202,293,0.0,,78,44.153577661431065,55.846422338568935,0.0,35.25305410122164,51.13438045375218,13.612565445026178,34.724462349999996,-81.6559221375488
Union County Schools,Union 01,4401999,Buffalo Elementary School,4401007,E,733 Main Street,Buffalo,SC,29321,PK-5,515,864-427-1730,http://unionbes.ss8.sharpschool.com/,,2021,E,28.2,44.8,25.6,47.1,28.6,,48.1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6,57.8947368421053,11.8,53712.4285714286,,4.7,,4.5,100.0,100.0,0.4,4.4,88.2,75.4,87028.0,,4.4,200.0,4.0,95.7,78.3,23.0,100.0,91.6,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,71.0,0.0,0.0,0.0,0.0,2.0,506,230,276,189,243,0.0,448.0,74,45.45454545454545,54.54545454545454,0.0,37.35177865612648,48.023715415019765,14.624505928853754,34.724462349999996,-81.6559221375488
Union County Schools,Union 01,4401999,Buffalo Elementary School,4401007,E,733 Main Street,Buffalo,SC,29321,PK-5,515,864-427-1730,http://unionbes.ss8.sharpschool.com/,,2020,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,,,,,,,,82.2,64.9,10.5,51418.0,,0.0,,3.5,100.0,0.0,0.4,4.0,91.2,76.1,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,86.0,0.0,0.0,0.0,0.0,4.0,591,259,332,236,284,0.0,,71,43.82402707275804,56.17597292724196,0.0,39.93231810490694,48.05414551607445,12.013536379018612,34.724462349999996,-81.6559221375488
Union County Schools,Union 01,4401999,Foster Park Elementary School,4401012,E,901 Arthur Boulevard,Union,SC,29379,PK-5,485,864-429-1737,http://unionfes.ss8.sharpschool.com,,2017,E,21.8,42.7,21.3,37.8,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48181.0,,3.1,,1.0,,,2.7,,86.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,232,281,310,187,,,16,45.22417153996101,54.77582846003899,,60.42884990253411,36.45224171539961,3.1189083820662766,34.7220878,-81.61107323378775
Union County Schools,Union 01,4401999,Foster Park Elementary School,4401012,E,901 Arthur Boulevard,Union,SC,29379,PK-5,485,864-429-1737,http://unionfes.ss8.sharpschool.com,,2018,E,27.4,36.8,34.4,35.8,37.9,,34.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3,50.0,36.4,45876.0,89.0,9.4,,1.0,100.0,1.0,0.0,9.1,87.8,,,,9.1,,,91.0,62.8,43.0,78.5,92.8,92.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,527,246,281,256,198,0.0,,73,46.67931688804554,53.32068311195446,0.0,48.57685009487666,37.571157495256166,13.851992409867172,34.7220878,-81.61107323378775
Union County Schools,Union 01,4401999,Foster Park Elementary School,4401012,E,901 Arthur Boulevard,Union,SC,29379,PK-5,485,864-429-1737,http://unionfes.ss8.sharpschool.com,,2019,E,29.6,39.8,29.2,36.6,37.1,,31.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,82.2,58.1,5.0,47126.0,87.3,7.6,,0.5,100.0,100.0,0.9,9.8,88.93,,83943.0,8464.0,,,,86.5,73.1,68.0,100.0,100.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,140.0,0.0,0.0,3.0,0.0,19.0,533,254,279,259,200,0.0,,74,47.65478424015009,52.34521575984991,0.0,48.59287054409005,37.5234521575985,13.883677298311444,34.7220878,-81.61107323378775
Union County Schools,Union 01,4401999,Foster Park Elementary School,4401012,E,901 Arthur Boulevard,Union,SC,29379,PK-5,485,864-429-1737,http://unionfes.ss8.sharpschool.com,,2021,E,23.2,50.7,22.7,52.7,28.1,,48.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,53.125,11.8,52805.0,,3.2,,1.0,100.0,100.0,0.2,12.6,88.8,72.8,87028.0,,12.6,152.0,3.0,97.1,71.0,69.0,95.4,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,64.0,0.0,0.0,0.0,0.0,16.0,502,230,272,242,196,0.0,446.0,64,45.81673306772908,54.18326693227091,0.0,48.20717131474104,39.04382470119522,12.749003984063744,34.7220878,-81.61107323378775
Union County Schools,Union 01,4401999,Foster Park Elementary School,4401012,E,901 Arthur Boulevard,Union,SC,29379,PK-5,485,864-429-1737,http://unionfes.ss8.sharpschool.com,,2020,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,,,,,,,,81.8,58.1,5.0,52011.0,,5.6,,2.0,100.0,50.0,0.5,9.5,89.3,74.5,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,103.0,0.0,0.0,2.0,0.0,4.0,496,230,266,239,195,0.0,,62,46.37096774193548,53.62903225806451,0.0,48.185483870967744,39.314516129032256,12.5,34.7220878,-81.61107323378775
Union County Schools,Union 01,4401999,Jonesville Elementary Middle School,4401014,E,350 New Hope Church Rd,Jonesville,SC,29353,PK-8,579,864-674-5518,http://unionjems.ss8.sharpschool.com/,,2017,E,23.7,36.6,34.1,26.8,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50664.0,,5.5,,2.0,,,2.5,,72.9,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,186,194,135,236,,,9,48.94736842105264,51.05263157894737,,35.526315789473685,62.10526315789474,2.368421052631579,34.8001614,-81.67534998030165
Union County Schools,Union 01,4401999,Jonesville Elementary Middle School,4401014,E,350 New Hope Church Rd,Jonesville,SC,29353,PK-8,579,864-674-5518,http://unionjems.ss8.sharpschool.com/,,2018,E,37.5,30.0,41.9,26.3,46.6,,27.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4,58.8,8.3,50606.0,88.0,14.9,21.0,3.0,100.0,0.0,0.4,16.1,70.31,,,,16.1,,,87.0,71.0,99.0,97.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,541,252,289,137,341,0.0,,63,46.58040665434381,53.41959334565619,0.0,25.32347504621072,63.03142329020333,11.645101663585953,34.8001614,-81.67534998030165
Union County Schools,Union 01,4401999,Jonesville Elementary Middle School,4401014,E,350 New Hope Church Rd,Jonesville,SC,29353,PK-8,579,864-674-5518,http://unionjems.ss8.sharpschool.com/,,2018,M,33.3,27.2,24.1,30.9,32.0,,30.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,90.4,58.8,8.3,50606.0,88.0,14.9,21.0,3.0,100.0,0.0,0.4,16.1,70.31,,,,16.1,,,87.0,71.0,99.0,97.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,541,252,289,137,341,0.0,,63,46.58040665434381,53.41959334565619,0.0,25.32347504621072,63.03142329020333,11.645101663585953,34.8001614,-81.67534998030165
Union County Schools,Union 01,4401999,Jonesville Elementary Middle School,4401014,E,350 New Hope Church Rd,Jonesville,SC,29353,PK-8,579,864-674-5518,http://unionjems.ss8.sharpschool.com/,,2019,E,35.2,30.1,46.9,18.4,51.5,,21.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,90.1,68.6,0.0,51680.0,89.4,6.7,20.0,4.0,100.0,30.0,0.4,6.6,74.2,,83943.0,8984.0,,,,91.0,70.2,78.0,92.5,97.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,59.0,0.0,0.0,0.0,0.0,2.0,594,272,322,134,383,0.0,,77,45.79124579124579,54.20875420875421,0.0,22.55892255892256,64.47811447811448,12.962962962962962,34.8001614,-81.67534998030165
Union County Schools,Union 01,4401999,Jonesville Elementary Middle School,4401014,E,350 New Hope Church Rd,Jonesville,SC,29353,PK-8,579,864-674-5518,http://unionjems.ss8.sharpschool.com/,,2019,M,34.3,26.6,22.5,29.0,45.9,,21.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,90.1,68.6,0.0,51680.0,89.4,6.7,20.0,4.0,100.0,30.0,0.4,6.6,74.2,,83943.0,8984.0,,,,91.0,70.2,78.0,92.5,97.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,59.0,0.0,0.0,0.0,0.0,2.0,594,272,322,134,383,0.0,,77,45.79124579124579,54.20875420875421,0.0,22.55892255892256,64.47811447811448,12.962962962962962,34.8001614,-81.67534998030165
